Generation N Sum GN.F GN.M PN2.F PN2.M Program Trait value Population h2 rep
36 6000 6.0303279582131 9.95841784290476 -3.92808988469166 0 0 PN2 I Ebv GN2 0.25 7
37 6000 6.34467153617053 10.3769998983091 -4.03232836213858 0 0 PN2 I Ebv GN2 0.25 7
38 6000 6.6784508816669 10.7536054525142 -4.07515457084727 0 0 PN2 I Ebv GN2 0.25 7
39 6000 6.98379094504699 11.1519049702598 -4.16811402521281 0 0 PN2 I Ebv GN2 0.25 7
40 6000 7.30402811676418 11.4451651180556 -4.14113700129142 0 0 PN2 I Ebv GN2 0.25 7
20 1500 -0.0826000581903884 0.0183186586620227 -0.100918716852411 0 0 PN2 I Tbv GN2 0.25 7
21 6000 0.534742714018281 0.167043733933974 0.367698980084308 0 0 PN2 I Tbv GN2 0.25 7
22 6000 1.34191115525528 0.534188448168988 0.807722707086292 0 0 PN2 I Tbv GN2 0.25 7
23 6000 2.10250674717025 0.844328955808344 1.2581777913619 0 0 PN2 I Tbv GN2 0.25 7
24 6000 2.71052430909545 1.09223446658644 1.61828984250901 0 0 PN2 I Tbv GN2 0.25 7
25 6000 3.25292956645289 1.34313752775979 1.9097920386931 0 0 PN2 I Tbv GN2 0.25 7
26 6000 3.82725388894498 1.65351467720938 2.1737392117356 0 0 PN2 I Tbv GN2 0.25 7
27 6000 4.3635068546527 1.79524505805963 2.56826179659307 0 0 PN2 I Tbv GN2 0.25 7
28 6000 4.74628243518159 2.02766449226407 2.71861794291752 0 0 PN2 I Tbv GN2 0.25 7
29 6000 5.14550991443913 2.16074366051907 2.98476625392005 0 0 PN2 I Tbv GN2 0.25 7
30 6000 5.58929585122959 2.35894054749544 3.23035530373415 0 0 PN2 I Tbv GN2 0.25 7
31 6000 5.89957544508162 2.444915913293 3.45465953178863 0 0 PN2 I Tbv GN2 0.25 7
32 6000 6.28742005489841 2.63784615013673 3.64957390476168 0 0 PN2 I Tbv GN2 0.25 7
33 6000 6.66867680397673 2.8407008538411 3.82797595013563 0 0 PN2 I Tbv GN2 0.25 7
34 6000 7.05699814349146 3.01023528394358 4.04676285954788 0 0 PN2 I Tbv GN2 0.25 7
35 6000 7.3145596638135 3.15905263646032 4.15550702735318 0 0 PN2 I Tbv GN2 0.25 7
36 6000 7.63823345679777 3.29897826932505 4.33925518747271 0 0 PN2 I Tbv GN2 0.25 7
37 6000 7.96592850096485 3.46511844480079 4.50081005616406 0 0 PN2 I Tbv GN2 0.25 7
38 6000 8.34066385530819 3.56685548870238 4.77380836660581 0 0 PN2 I Tbv GN2 0.25 7
39 6000 8.60821544148408 3.67387289665089 4.93434254483318 0 0 PN2 I Tbv GN2 0.25 7
40 6000 8.83472721833775 3.79416172502318 5.04056549331456 0 0 PN2 I Tbv GN2 0.25 7
20 4500 -0.0625256820816777 0 0 -0.0612767876442089 -0.00124889443746877 PN2 I Ebv PN2 0.25 7
22 9000 -0.686839188539391 0.177770331013967 -1.08345629325173 0.00564127711987699 0.213205496578496 PN2 I Ebv PN2 0.25 7
23 9000 0.303882219370888 0.468058910769562 -0.745108606727685 0.154756674467716 0.426175240861295 PN2 I Ebv PN2 0.25 7
24 9000 0.807596596034794 0.713326394545445 -0.828157105349431 0.371030541104252 0.551396765734528 PN2 I Ebv PN2 0.25 7
25 9000 1.07920361598837 1.23699075543215 -1.01521651100878 0.585598503468767 0.271830868096223 PN2 I Ebv PN2 0.25 7
26 9000 1.62484292089665 1.7820118447933 -1.10347517382196 0.70247636438854 0.243829885536762 PN2 I Ebv PN2 0.25 7
27 9000 2.05857555133099 2.42148559268116 -1.30954366188145 0.792422702393305 0.154210918137966 PN2 I Ebv PN2 0.25 7
28 9000 2.43041846148838 3.17806258046962 -1.60908295816351 0.783929481696099 0.077509357486178 PN2 I Ebv PN2 0.25 7
29 9000 2.84380713777967 4.01724910502709 -2.02600063841267 0.715925561186261 0.136633109978991 PN2 I Ebv PN2 0.25 7
30 9000 3.177399122022 4.67459719997679 -2.31931778831168 0.754669268522642 0.0674504418342477 PN2 I Ebv PN2 0.25 7
31 9000 3.63946793750744 5.27759287956544 -2.44081470936398 0.705376661172264 0.0973131061337151 PN2 I Ebv PN2 0.25 7
32 9000 3.97909703934682 5.75294827550678 -2.63944437098295 0.800513888769591 0.0650792460534044 PN2 I Ebv PN2 0.25 7
33 9000 4.38393801669556 6.42500081143356 -2.88704271442745 0.818066245175142 0.027913674514314 PN2 I Ebv PN2 0.25 7
34 9000 4.71298222316032 7.17144827835535 -3.22901943914002 0.725846270346448 0.0447071135985442 PN2 I Ebv PN2 0.25 7
35 9000 5.11244314935113 7.80300727826185 -3.49844364089756 0.734770185307648 0.0731093266791856 PN2 I Ebv PN2 0.25 7
36 9000 5.47137033747976 8.32602129747109 -3.63592746929036 0.749568497291919 0.0317080120071097 PN2 I Ebv PN2 0.25 7
37 9000 5.78861019764553 8.85695029918962 -3.79536258188383 0.669250208977153 0.0577722713625928 PN2 I Ebv PN2 0.25 7
38 9000 6.18560463038281 9.43316879831563 -3.92799499194335 0.610090587872969 0.0703402361375622 PN2 I Ebv PN2 0.25 7
39 9000 6.55927522105059 9.87039153963744 -3.977773958789 0.612354979032382 0.0543026611697684 PN2 I Ebv PN2 0.25 7
40 9000 6.86622478736182 10.3244450681695 -4.08553224537893 0.545728008482013 0.0815839560892051 PN2 I Ebv PN2 0.25 7
41 9000 7.29900960035017 10.718582440555 -4.01559665972901 0.518840773087264 0.0771830464369165 PN2 I Ebv PN2 0.25 7
20 4500 0.0275333527301292 0 0 -0.000118958252355456 0.0276523109824846 PN2 I Tbv PN2 0.25 7
22 9000 0.723108025012572 0.153174847240405 0.426986383065314 0.0208707270548506 0.122076067652003 PN2 I Tbv PN2 0.25 7
23 9000 1.42696438830701 0.382036636344854 0.695994113902732 0.0411791084279725 0.307754529631453 PN2 I Tbv PN2 0.25 7
24 9000 2.0598250588707 0.47825518790273 0.92706454163134 0.140228530217087 0.514276799119547 PN2 I Tbv PN2 0.25 7
25 9000 2.61784118899629 0.73638091960236 1.40531140289316 0.165057653068283 0.311091213432491 PN2 I Tbv PN2 0.25 7
26 9000 3.26976962159825 1.00122985626976 1.76310503550109 0.204014783317374 0.301419946510035 PN2 I Tbv PN2 0.25 7
27 9000 3.75477771010849 1.29624730836396 2.04343140526089 0.207886214032081 0.207212782451558 PN2 I Tbv PN2 0.25 7
28 9000 4.28839729124166 1.50167291798857 2.44429988132226 0.151719255851326 0.190705236079507 PN2 I Tbv PN2 0.25 7
29 9000 4.73233564723274 1.76341404691924 2.67158330202027 0.192386472041521 0.104951826251713 PN2 I Tbv PN2 0.25 7
30 9000 5.06960193862334 1.95111376476318 2.84050853221859 0.17088722607543 0.107092415566146 PN2 I Tbv PN2 0.25 7
31 9000 5.59407747452039 2.13034046470565 3.18221736031161 0.184016245353508 0.0975034041496218 PN2 I Tbv PN2 0.25 7
32 9000 5.97394789446862 2.23533991688324 3.39125957192628 0.249317360700817 0.0980310449582773 PN2 I Tbv PN2 0.25 7
33 9000 6.37492705355315 2.44681276323153 3.56774763345698 0.255550148743785 0.104816508120865 PN2 I Tbv PN2 0.25 7
34 9000 6.66995038796009 2.64115285310793 3.76621722699485 0.188664554309871 0.073915753547439 PN2 I Tbv PN2 0.25 7
35 9000 7.01006684415468 2.81714501666498 3.94861313616165 0.189396109080118 0.0549125822479355 PN2 I Tbv PN2 0.25 7
36 9000 7.35542402937735 2.98982201768218 4.11766767448418 0.179606102709537 0.0683282345014456 PN2 I Tbv PN2 0.25 7
37 9000 7.62952911332458 3.11675297065005 4.28198836735344 0.158275705154649 0.0725120701664353 PN2 I Tbv PN2 0.25 7
38 9000 8.01508675155037 3.30742057512199 4.49423937133238 0.129502130456316 0.0839246746396838 PN2 I Tbv PN2 0.25 7
39 9000 8.39371144553628 3.44572983700333 4.72917642024357 0.149744565918333 0.0690606223710437 PN2 I Tbv PN2 0.25 7
40 9000 8.5735753602795 3.54530154704297 4.83710293574766 0.115446467589692 0.0757244098991837 PN2 I Tbv PN2 0.25 7
41 9000 8.8365847678785 3.66700470600495 5.00431332791461 0.101679203544177 0.0635875304147592 PN2 I Tbv PN2 0.25 7
20 1500 0.465704051333985 0.518247169344119 -0.052543118010134 0 0 PN2 T1 Ebv GN2 0.25 8
21 6000 0.192692383639805 0.782742331453172 -0.590049947813367 0 0 PN2 T1 Ebv GN2 0.25 8
22 6000 1.30604893057824 1.60439601442454 -0.298347083846296 0 0 PN2 T1 Ebv GN2 0.25 8
23 6000 2.15567478600361 2.55569151678386 -0.400016730780252 0 0 PN2 T1 Ebv GN2 0.25 8
24 6000 2.87465439898378 3.72408951328889 -0.849435114305104 0 0 PN2 T1 Ebv GN2 0.25 8
25 6000 3.43567743812327 4.54852164255387 -1.11284420443059 0 0 PN2 T1 Ebv GN2 0.25 8
26 6000 3.86719293988778 5.28730013548641 -1.42010719559863 0 0 PN2 T1 Ebv GN2 0.25 8
27 6000 4.43633864558119 6.32016858173738 -1.8838299361562 0 0 PN2 T1 Ebv GN2 0.25 8
28 6000 5.15069442023721 7.06679198177928 -1.91609756154208 0 0 PN2 T1 Ebv GN2 0.25 8
29 6000 5.4394354333841 7.71976023233918 -2.28032479895508 0 0 PN2 T1 Ebv GN2 0.25 8
30 6000 5.61155994991942 8.18845301681176 -2.57689306689233 0 0 PN2 T1 Ebv GN2 0.25 8
31 6000 6.23388301057133 9.26305514892167 -3.02917213835034 0 0 PN2 T1 Ebv GN2 0.25 8
32 6000 6.77370985149907 9.92810307270921 -3.15439322121014 0 0 PN2 T1 Ebv GN2 0.25 8
33 6000 7.17024817132108 10.4708105328797 -3.3005623615586 0 0 PN2 T1 Ebv GN2 0.25 8
34 6000 7.7021074157297 11.5539746176344 -3.8518672019047 0 0 PN2 T1 Ebv GN2 0.25 8
35 6000 7.94349106398035 12.2648537298128 -4.32136266583242 0 0 PN2 T1 Ebv GN2 0.25 8
36 6000 8.496478554776 13.1989356029897 -4.70245704821368 0 0 PN2 T1 Ebv GN2 0.25 8
37 6000 9.14599134556652 13.9168953892652 -4.77090404369871 0 0 PN2 T1 Ebv GN2 0.25 8
38 6000 9.72516265781362 14.6653366274345 -4.94017396962087 0 0 PN2 T1 Ebv GN2 0.25 8
39 6000 10.1390190086758 15.2414610618549 -5.10244205317903 0 0 PN2 T1 Ebv GN2 0.25 8
40 6000 10.8409767208978 15.6084070416018 -4.76743032070395 0 0 PN2 T1 Ebv GN2 0.25 8
20 1500 -0.124648279141257 -0.00309119294250997 -0.121557086198747 0 0 PN2 T1 Tbv GN2 0.25 8
21 6000 0.555199739846702 0.186662702151975 0.368537037694727 0 0 PN2 T1 Tbv GN2 0.25 8
22 6000 1.70810235630967 0.51422647911647 1.1938758771932 0 0 PN2 T1 Tbv GN2 0.25 8
23 6000 2.62318297347586 0.957263661828615 1.66591931164725 0 0 PN2 T1 Tbv GN2 0.25 8
24 6000 3.25430092836482 1.21830969720261 2.03599123116221 0 0 PN2 T1 Tbv GN2 0.25 8
25 6000 3.88892867582368 1.5770664724382 2.31186220338548 0 0 PN2 T1 Tbv GN2 0.25 8
26 6000 4.27533624592029 1.76337830002373 2.51195794589656 0 0 PN2 T1 Tbv GN2 0.25 8
27 6000 4.81796333668986 2.04547029851868 2.77249303817118 0 0 PN2 T1 Tbv GN2 0.25 8
28 6000 5.55207488889205 2.18094131974082 3.37113356915123 0 0 PN2 T1 Tbv GN2 0.25 8
29 6000 5.8569416251597 2.29660972438007 3.56033190077963 0 0 PN2 T1 Tbv GN2 0.25 8
30 6000 6.04459507501084 2.33697704053712 3.70761803447372 0 0 PN2 T1 Tbv GN2 0.25 8
31 6000 6.6359724620843 2.70442100125247 3.93155146083183 0 0 PN2 T1 Tbv GN2 0.25 8
32 6000 7.19389092430028 2.86040634497983 4.33348457932045 0 0 PN2 T1 Tbv GN2 0.25 8
33 6000 7.63350723705894 3.05592560571987 4.57758163133907 0 0 PN2 T1 Tbv GN2 0.25 8
34 6000 8.07879749081943 3.22366812855783 4.8551293622616 0 0 PN2 T1 Tbv GN2 0.25 8
35 6000 8.37840010569772 3.2991809819323 5.07921912376542 0 0 PN2 T1 Tbv GN2 0.25 8
36 6000 8.86393881329374 3.52281774987082 5.34112106342292 0 0 PN2 T1 Tbv GN2 0.25 8
37 6000 9.5143427155796 3.83114387795912 5.68319883762049 0 0 PN2 T1 Tbv GN2 0.25 8
38 6000 10.1131547287188 4.16380745176791 5.94934727695087 0 0 PN2 T1 Tbv GN2 0.25 8
39 6000 10.5302222578532 4.32470544622101 6.20551681163223 0 0 PN2 T1 Tbv GN2 0.25 8
40 6000 11.23410295732 4.41729959056104 6.81680336675894 0 0 PN2 T1 Tbv GN2 0.25 8
20 4500 -0.155234683777995 0 0 -0.16290632294805 0.00767163917005459 PN2 T1 Ebv PN2 0.25 8
22 9000 0.427916532330741 0.256583403379108 -0.378681741441461 0.0135481386637939 0.5364667317293 PN2 T1 Ebv PN2 0.25 8
23 9000 1.63599084681704 0.620555126183968 -0.120894032041993 0.42461744183463 0.711712310840438 PN2 T1 Ebv PN2 0.25 8
24 9000 2.49407568188756 1.22400798501653 -0.262219406388626 1.10934286185263 0.422944241407026 PN2 T1 Ebv PN2 0.25 8
25 9000 3.06069214584692 2.04032157838836 -0.678506666037937 1.49419143984465 0.204685793651847 PN2 T1 Ebv PN2 0.25 8
26 9000 3.79533087165049 2.61067135423324 -0.851631708788601 1.89307290810939 0.143218318096458 PN2 T1 Ebv PN2 0.25 8
27 9000 4.19995373779381 3.34660997169734 -1.23912790163097 1.91470103147662 0.177770636250811 PN2 T1 Ebv PN2 0.25 8
28 9000 4.9137539275135 4.34910843637402 -1.55559994196752 2.01007934668609 0.110166086420914 PN2 T1 Ebv PN2 0.25 8
29 9000 5.57849263570661 5.2503999069027 -1.65013258133062 1.8593477997838 0.118877510350729 PN2 T1 Ebv PN2 0.25 8
30 9000 5.91054093320429 5.91623242887371 -2.08417444880593 1.93439590300708 0.144087050129438 PN2 T1 Ebv PN2 0.25 8
31 9000 6.23708288470854 6.46859879164704 -2.37158139286062 2.07161268958816 0.0684527963339728 PN2 T1 Ebv PN2 0.25 8
32 9000 6.69100407860007 7.49654188297998 -2.90153850560596 1.94097176353959 0.155028937686466 PN2 T1 Ebv PN2 0.25 8
33 9000 7.24969155081416 8.14380559792859 -2.83713846219329 1.81652718573807 0.126497229340789 PN2 T1 Ebv PN2 0.25 8
34 9000 7.69978385919799 9.03654658634459 -3.33663246761798 1.87651861452765 0.123351125943725 PN2 T1 Ebv PN2 0.25 8
35 9000 8.14430506009049 9.82480177304101 -3.55786085412882 1.82900475883911 0.0483593823391931 PN2 T1 Ebv PN2 0.25 8
36 9000 8.53735223135267 10.6299247410484 -4.0205786447474 1.91553834911412 0.0124677859375445 PN2 T1 Ebv PN2 0.25 8
37 9000 9.17252202416335 11.6044560879045 -4.24495587642174 1.7755471354211 0.0374746772595296 PN2 T1 Ebv PN2 0.25 8
38 9000 9.71006957768971 12.4965777245949 -4.47549301714392 1.62888548065615 0.0600993895825985 PN2 T1 Ebv PN2 0.25 8
39 9000 10.2436490327975 13.2125830714366 -4.65681807492842 1.56581831093399 0.122065725355356 PN2 T1 Ebv PN2 0.25 8
40 9000 10.681300858407 13.9479086195879 -4.73516860213413 1.41061020124321 0.0579506397100529 PN2 T1 Ebv PN2 0.25 8
41 9000 11.4486483654793 14.6368074298433 -4.4886405412897 1.14165652146378 0.158824955461918 PN2 T1 Ebv PN2 0.25 8
20 4500 0.0415494263804191 0 0 0.00501208216049787 0.0365373442199212 PN2 T1 Tbv PN2 0.25 8
22 9000 0.867911680332133 0.118377787189723 0.589823519443074 0.0226062437949409 0.137104129904395 PN2 T1 Tbv PN2 0.25 8
23 9000 1.96829806913254 0.34250301631342 1.06849774756601 0.149749265516669 0.407548039736439 PN2 T1 Tbv PN2 0.25 8
24 9000 2.83086261812774 0.640623039415942 1.50125934235484 0.251964589053172 0.437015647303778 PN2 T1 Tbv PN2 0.25 8
25 9000 3.45761099664832 0.881312674460348 1.842766201297 0.397107171041995 0.336424949848981 PN2 T1 Tbv PN2 0.25 8
26 9000 4.22198614972771 1.14447281743827 2.05096902459794 0.577416226575127 0.449128081116374 PN2 T1 Tbv PN2 0.25 8
27 9000 4.62976692287652 1.38119274251973 2.24108840799478 0.614927130470741 0.392558641891276 PN2 T1 Tbv PN2 0.25 8
28 9000 5.32104967138612 1.65560111663185 2.71315806070442 0.602650895921341 0.349639598128507 PN2 T1 Tbv PN2 0.25 8
29 9000 5.99442807037702 1.85831854928143 3.24591670496385 0.596200093851777 0.293992722279965 PN2 T1 Tbv PN2 0.25 8
30 9000 6.28250197133401 1.94892376557301 3.3895347507135 0.642624319218973 0.301419135828519 PN2 T1 Tbv PN2 0.25 8
31 9000 6.63842035651181 2.03505887419036 3.53125302134043 0.769939096501461 0.302169364479564 PN2 T1 Tbv PN2 0.25 8
32 9000 7.04018452554515 2.32417007153102 3.7618139785718 0.697918982040928 0.2562814934014 PN2 T1 Tbv PN2 0.25 8
33 9000 7.63574070485961 2.52953536620412 4.23585755716321 0.633243327416231 0.237104454076045 PN2 T1 Tbv PN2 0.25 8
34 9000 8.09891474591031 2.78479290921593 4.39036495894446 0.627688093672504 0.296068784077418 PN2 T1 Tbv PN2 0.25 8
35 9000 8.55792213065757 2.89601796060856 4.81732809737177 0.563888850812227 0.280687221865007 PN2 T1 Tbv PN2 0.25 8
36 9000 8.91160744469366 3.03170448803155 5.01660971000647 0.570656434512508 0.292636812143131 PN2 T1 Tbv PN2 0.25 8
37 9000 9.56042123932237 3.37419243214391 5.35535982971717 0.58198070985205 0.248888267609243 PN2 T1 Tbv PN2 0.25 8
38 9000 10.0447468526957 3.63185641032816 5.65097074184727 0.519387270177876 0.242532430342356 PN2 T1 Tbv PN2 0.25 8
39 9000 10.6013011461478 3.88780748049842 5.90584954964097 0.53942751572265 0.268216600285768 PN2 T1 Tbv PN2 0.25 8
40 9000 11.017379357225 4.07089203424902 6.28169055371789 0.438994745414407 0.225802023843646 PN2 T1 Tbv PN2 0.25 8
41 9000 11.7204754742312 4.2429064269076 6.88402922110253 0.36744445565018 0.226095370570912 PN2 T1 Tbv PN2 0.25 8
20 1500 -0.0168646067016919 0.0607105862032962 -0.0775751929049881 0 0 PN2 T2 Ebv GN2 0.25 8
21 6000 -2.2351594899259 0.0764775475883058 -2.31163703751421 0 0 PN2 T2 Ebv GN2 0.25 8
22 6000 -1.63787067476787 0.516170817412909 -2.15404149218078 0 0 PN2 T2 Ebv GN2 0.25 8
23 6000 -1.18049643966954 1.1387541340598 -2.31925057372934 0 0 PN2 T2 Ebv GN2 0.25 8
24 6000 -0.699180023599647 1.80816560472061 -2.50734562832025 0 0 PN2 T2 Ebv GN2 0.25 8
25 6000 -0.213806068262516 2.50195735178453 -2.71576342004704 0 0 PN2 T2 Ebv GN2 0.25 8
26 6000 0.306900961035234 3.19077845137528 -2.88387749034004 0 0 PN2 T2 Ebv GN2 0.25 8
27 6000 0.586631329589773 3.67232984905889 -3.08569851946912 0 0 PN2 T2 Ebv GN2 0.25 8
28 6000 1.04564594057171 4.2301775711424 -3.1845316305707 0 0 PN2 T2 Ebv GN2 0.25 8
29 6000 1.46864299402881 4.92187133029053 -3.45322833626172 0 0 PN2 T2 Ebv GN2 0.25 8
30 6000 1.68488598109113 5.43867153155652 -3.75378555046539 0 0 PN2 T2 Ebv GN2 0.25 8
31 6000 1.90475454822313 5.87979581747206 -3.97504126924893 0 0 PN2 T2 Ebv GN2 0.25 8
32 6000 2.06857484554353 6.41734449867986 -4.34876965313633 0 0 PN2 T2 Ebv GN2 0.25 8
33 6000 2.53317303171335 6.89799535831889 -4.36482232660554 0 0 PN2 T2 Ebv GN2 0.25 8
34 6000 2.78901649760456 7.22470128776427 -4.43568479015972 0 0 PN2 T2 Ebv GN2 0.25 8
35 6000 3.04427219995692 7.70349813541028 -4.65922593545336 0 0 PN2 T2 Ebv GN2 0.25 8
36 6000 3.2889178920282 8.10128636956461 -4.81236847753641 0 0 PN2 T2 Ebv GN2 0.25 8
37 6000 3.70359518199721 8.44070424898731 -4.7371090669901 0 0 PN2 T2 Ebv GN2 0.25 8
38 6000 4.04230240975583 8.61763712988393 -4.57533472012809 0 0 PN2 T2 Ebv GN2 0.25 8
39 6000 4.44079827695561 8.67257588035831 -4.2317776034027 0 0 PN2 T2 Ebv GN2 0.25 8
40 6000 4.79583689584761 8.95467033108744 -4.15883343523983 0 0 PN2 T2 Ebv GN2 0.25 8
20 1500 -0.032003134838628 0.0265987760317365 -0.0586019108703645 0 0 PN2 T2 Tbv GN2 0.25 8
21 6000 0.424213316326767 0.150666122558883 0.273547193767884 0 0 PN2 T2 Tbv GN2 0.25 8
22 6000 1.0957630488775 0.320584105398621 0.775178943478877 0 0 PN2 T2 Tbv GN2 0.25 8
23 6000 1.55790787908151 0.515777192939237 1.04213068614227 0 0 PN2 T2 Tbv GN2 0.25 8
24 6000 1.96257515027387 0.763548972514958 1.19902617775891 0 0 PN2 T2 Tbv GN2 0.25 8
25 6000 2.58065211274254 1.03969731454314 1.54095479819941 0 0 PN2 T2 Tbv GN2 0.25 8
26 6000 3.06614161739082 1.27868082032524 1.78746079706558 0 0 PN2 T2 Tbv GN2 0.25 8
27 6000 3.30931820400785 1.42027738967682 1.88904081433103 0 0 PN2 T2 Tbv GN2 0.25 8
28 6000 3.73846483502122 1.55900223396118 2.17946260106005 0 0 PN2 T2 Tbv GN2 0.25 8
29 6000 4.15480551174584 1.74787946250923 2.40692604923661 0 0 PN2 T2 Tbv GN2 0.25 8
30 6000 4.46977431821648 1.90174174238482 2.56803257583166 0 0 PN2 T2 Tbv GN2 0.25 8
31 6000 4.69965028250704 1.93970901171955 2.75994127078749 0 0 PN2 T2 Tbv GN2 0.25 8
32 6000 4.77478939221777 1.97936706783661 2.79542232438116 0 0 PN2 T2 Tbv GN2 0.25 8
33 6000 5.20525482531475 2.04262495319158 3.16262987212317 0 0 PN2 T2 Tbv GN2 0.25 8
34 6000 5.48195273849333 2.1346497781371 3.34730296035623 0 0 PN2 T2 Tbv GN2 0.25 8
35 6000 5.77748786252995 2.47476299904649 3.30272486348346 0 0 PN2 T2 Tbv GN2 0.25 8
36 6000 6.03625453997831 2.54765437567759 3.48860016430072 0 0 PN2 T2 Tbv GN2 0.25 8
37 6000 6.46767997392513 2.68604687059756 3.78163310332757 0 0 PN2 T2 Tbv GN2 0.25 8
38 6000 6.75205695512142 2.74976012104323 4.00229683407819 0 0 PN2 T2 Tbv GN2 0.25 8
39 6000 7.18815392752489 2.90628029796949 4.28187362955539 0 0 PN2 T2 Tbv GN2 0.25 8
40 6000 7.42999222143967 2.80035285188222 4.62963936955746 0 0 PN2 T2 Tbv GN2 0.25 8
20 4500 0.0056215355672306 0 0 -0.0021738513746921 0.0077953869419227 PN2 T2 Ebv PN2 0.25 8
22 9000 -1.67255312589259 0.0858200258494458 -1.76122367914161 0.00650447428610582 -0.00365394688653271 PN2 T2 Ebv PN2 0.25 8
23 9000 -1.03135077305794 0.255339180637224 -1.42257540567874 0.0181153181173723 0.117770133866205 PN2 T2 Ebv PN2 0.25 8
24 9000 -1.06272271571855 0.516301577497688 -1.77175172303575 0.0428013629825857 0.14992606683693 PN2 T2 Ebv PN2 0.25 8
25 9000 -0.920600427907162 0.929319049788795 -1.98034750200347 0.0219251007553006 0.108502923552214 PN2 T2 Ebv PN2 0.25 8
26 9000 -0.661689126927522 1.43563384957167 -2.19354601839586 0.0223967717546667 0.0738262701420035 PN2 T2 Ebv PN2 0.25 8
27 9000 -0.323928386675158 2.0298371270861 -2.43713993695705 0.0220172434025692 0.0613571797932275 PN2 T2 Ebv PN2 0.25 8
28 9000 -0.123129466472395 2.52925796303984 -2.70830737111867 0.0149484804849839 0.0409714611214594 PN2 T2 Ebv PN2 0.25 8
29 9000 0.187947841100117 3.11754613217017 -2.96415578271207 0.00840538668181552 0.0261521049602002 PN2 T2 Ebv PN2 0.25 8
30 9000 0.490850823120015 3.72081915166169 -3.25479345959827 0.00619271110979989 0.0186324199467851 PN2 T2 Ebv PN2 0.25 8
31 9000 0.72059857566204 4.24564191014603 -3.54439264346676 0.00574856737397091 0.0136007416087955 PN2 T2 Ebv PN2 0.25 8
32 9000 1.08831471626642 4.85698449624529 -3.77586319952734 0.000845577822208065 0.00634784172626959 PN2 T2 Ebv PN2 0.25 8
33 9000 1.33150847568446 5.49797185295182 -4.16859293180446 -0.000912671102577778 0.00304222563967451 PN2 T2 Ebv PN2 0.25 8
34 9000 1.8404723918189 5.92680657958918 -4.08587606948408 -0.00189070079825615 0.00143258251206437 PN2 T2 Ebv PN2 0.25 8
35 9000 2.08954597781493 6.38929753829292 -4.29390670831271 -0.00528324415774134 -0.000561608007527621 PN2 T2 Ebv PN2 0.25 8
36 9000 2.34178043590322 6.85074597040625 -4.50000295189195 -0.00675431303582367 -0.00220826957526826 PN2 T2 Ebv PN2 0.25 8
37 9000 2.69748174093385 7.35174038405597 -4.65473766442601 4.65590981094773e-05 0.000432462205777739 PN2 T2 Ebv PN2 0.25 8
38 9000 3.09334263824602 7.7036645262081 -4.60404895199515 -0.0047195796454689 -0.00155335632146578 PN2 T2 Ebv PN2 0.25 8
39 9000 3.47689376395501 7.92959697863744 -4.44634400499762 -0.00567797647279419 -0.000681233212021702 PN2 T2 Ebv PN2 0.25 8
40 9000 3.87497394570036 8.14042506581693 -4.27123493279157 0.00324933918086437 0.00253447349414206 PN2 T2 Ebv PN2 0.25 8
41 9000 4.28121820230202 8.47144398005415 -4.18767782408853 -0.00223763928370432 -0.000310314379897099 PN2 T2 Ebv PN2 0.25 8
20 4500 0.0106677116128759 0 0 -0.0137775179598402 0.0244452295727161 PN2 T2 Tbv PN2 0.25 8
22 9000 0.541560420784583 0.0938850754534726 0.34749691064402 0.0364461381190331 0.0637322965680569 PN2 T2 Tbv PN2 0.25 8
23 9000 0.91801934490914 0.212657147392667 0.571777201981205 0.0186496004503047 0.114935395084964 PN2 T2 Tbv PN2 0.25 8
24 9000 1.32899984533216 0.376620827035606 0.858878338719899 0.033553994572461 0.059946685004196 PN2 T2 Tbv PN2 0.25 8
25 9000 1.95680443696564 0.650976890758652 1.14194675258652 0.052154888715696 0.111725904904774 PN2 T2 Tbv PN2 0.25 8
26 9000 2.30763909354535 0.871689867666348 1.42799682930282 -0.067125888413187 0.075078284989361 PN2 T2 Tbv PN2 0.25 8
27 9000 2.66893572077077 1.06819692728036 1.64054474813132 -0.0700285043588042 0.0302225497179007 PN2 T2 Tbv PN2 0.25 8
28 9000 2.9934394554219 1.23494667274241 1.8481072322628 -0.120098071315918 0.0304836217326054 PN2 T2 Tbv PN2 0.25 8
29 9000 3.27083936630465 1.34602985819293 2.05870020779002 -0.127902265675013 -0.00598843400328401 PN2 T2 Tbv PN2 0.25 8
30 9000 3.68326218843927 1.57604591712528 2.27229171968597 -0.147970791957912 -0.0171046564140697 PN2 T2 Tbv PN2 0.25 8
31 9000 3.96804843706672 1.74912213700857 2.40470052769651 -0.132204439095964 -0.0535697885423912 PN2 T2 Tbv PN2 0.25 8
32 9000 4.27053614877347 1.83746021322097 2.62217294569758 -0.132678724577163 -0.0564182855679102 PN2 T2 Tbv PN2 0.25 8
33 9000 4.60856404946057 1.92485138036129 2.77925186069801 -0.0676641299634712 -0.0278750616352461 PN2 T2 Tbv PN2 0.25 8
34 9000 4.88887692230521 2.01370736080483 3.09315250607136 -0.145242938475005 -0.0727400060959786 PN2 T2 Tbv PN2 0.25 8
35 9000 5.24572331804547 2.17521678757112 3.19956771063268 -0.0591851358289809 -0.0698760443293535 PN2 T2 Tbv PN2 0.25 8
